depot,service_number,product,avg_seats_per_bus,route,dep_time,arr_time,planned_kms,planned_trips,planned_per_trip,breakeven_cpk,can_be_cancelled
IBRAHIMPATNAM,812,PS,60,279,13:37,20:42,158,4,39,19.36,0
IBRAHIMPATNAM,841,ME,43,279,08:10,15:15,160,4,40,20.06,0
IBRAHIMPATNAM,842,ME,43,279,17:05,00:15,160,4,40,20.06,0
IBRAHIMPATNAM,852,MO,60,436,11:45,10:15,368,5,74,19.36,0
IBRAHIMPATNAM,881,PS,60,279,07:00,13:45,176,4,44,19.36,0
IBRAHIMPATNAM,882,PS,60,279,15:40,22:45,156,4,39,19.36,0
IBRAHIMPATNAM,971,MO,60,459,06:15,20:35,374,10,37,19.36,0
IBRAHIMPATNAM,981,MO,60,422,07:00,14:20,180,4,45,19.36,0
IBRAHIMPATNAM,982,MO,60,422,14:50,21:45,180,4,45,19.36,1
IBRAHIMPATNAM,991,MO,60,407,06:35,13:30,184,3,61,19.36,0
IBRAHIMPATNAM,992,MO,60,407,14:05,21:20,154,3,51,19.36,1
IBRAHIMPATNAM,1101,MO,60,416,07:10,19:45,392,10,39,19.36,0
IBRAHIMPATNAM,1111,MO,60,469,06:00,12:50,180,8,23,19.36,0
IBRAHIMPATNAM,1112,MO,60,469,13:30,20:20,170,6,28,19.36,1
IBRAHIMPATNAM,1132,MO,60,415,12:50,10:40,372,6,62,19.36,0
IBRAHIMPATNAM,1151,MO,60,407,06:30,12:45,166,6,28,19.36,0
IBRAHIMPATNAM,1152,MO,60,407,13:30,20:25,172,3,57,19.36,1
IBRAHIMPATNAM,1171,MO,60,405,06:45,20:00,340,4,85,19.36,0
IBRAHIMPATNAM,1182,MO,60,459,12:40,11:00,358,6,60,19.36,0
IBRAHIMPATNAM,1211,ME,43,279,07:32,14:41,160,4,40,20.06,0
IBRAHIMPATNAM,1212,ME,43,279,17:20,00:25,160,4,40,20.06,0
IBRAHIMPATNAM,1222,MO,60,401,12:00,10:10,375,4,94,19.36,0
IBRAHIMPATNAM,1242,MO,60,412,11:00,09:35,370,4,93,19.36,0
IBRAHIMPATNAM,1261,MO,60,412,07:00,20:20,376,7,54,19.36,0
IBRAHIMPATNAM,1271,MO,60,412,07:30,20:50,392,7,56,19.36,1
IBRAHIMPATNAM,1301,MO,60,401,06:00,19:10,382,4,96,19.36,0
IBRAHIMPATNAM,1311,MO,60,404,05:30,18:40,382,4,96,19.36,0
IBRAHIMPATNAM,1352,MO,60,410,12:40,11:10,364,4,91,19.36,0
IBRAHIMPATNAM,1371,PS,60,279,07:00,13:05,145,3,48,19.36,0
IBRAHIMPATNAM,1372,PS,60,279,15:15,22:20,156,4,39,19.36,0
IBRAHIMPATNAM,1381,ME,43,279,06:34,13:39,160,4,40,20.06,0
IBRAHIMPATNAM,1382,ME,43,279,15:50,22:57,160,4,40,20.06,0
IBRAHIMPATNAM,1391,SU,60,277H,06:30,20:10,354,6,59,19.36,0
IBRAHIMPATNAM,1432,PM,60,459,13:10,09:15,324,5,65,19.36,0
IBRAHIMPATNAM,1461,PS,60,279,05:10,12:15,158,4,39,19.36,0
IBRAHIMPATNAM,1462,PS,60,279,14:23,21:31,158,4,39,19.36,0
IBRAHIMPATNAM,1491,MO,60,459,07:00,20:35,368,5,74,19.36,0
IBRAHIMPATNAM,1552,MO,60,412,11:30,10:00,370,4,93,19.36,0
IBRAHIMPATNAM,1581,ME,43,279,07:06,14:16,160,4,40,20.06,0
IBRAHIMPATNAM,1582,ME,43,277L,16:20,23:30,160,4,40,20.06,0
IBRAHIMPATNAM,1622,MO,60,468,12:00,10:20,354,4,89,19.36,0
IBRAHIMPATNAM,1651,PS,60,279,05:45,12:55,157,4,39,19.36,0
IBRAHIMPATNAM,1652,PS,60,279,14:58,22:08,156,4,39,19.36,0
IBRAHIMPATNAM,1661,PA,46,279,05:50,13:00,158,4,39,20.06,0
IBRAHIMPATNAM,1662,PA,46,279,15:03,22:13,158,4,39,20.06,0
IBRAHIMPATNAM,1671,PS,60,279,06:19,13:24,160,4,40,19.36,0
IBRAHIMPATNAM,1672,PS,60,279,15:32,22:39,156,4,39,19.36,0
IBRAHIMPATNAM,1681,PS,60,277D,05:35,19:12,241,10,24,19.36,0
IBRAHIMPATNAM,1691,PS,60,277D,05:57,19:27,305,10,31,19.36,0
IBRAHIMPATNAM,1701,PS,60,277D,06:17,19:47,305,10,31,19.36,0
IBRAHIMPATNAM,1711,PS,60,277D,06:50,12:37,129,4,32,19.36,0
IBRAHIMPATNAM,1712,PS,60,277D,13:15,21:02,175,6,29,19.36,0
IBRAHIMPATNAM,1721,PS,60,277D,07:10,12:55,132,4,33,19.36,0
IBRAHIMPATNAM,1722,PS,60,277D,13:45,21:32,175,6,29,19.36,0
IBRAHIMPATNAM,1731,PS,60,277D,07:30,13:15,130,4,32,19.36,0
IBRAHIMPATNAM,1732,PS,60,277D,14:10,21:45,175,6,29,19.36,0
IBRAHIMPATNAM,1741,PS,60,279,06:25,13:35,157,4,39,19.36,0
IBRAHIMPATNAM,1742,PS,60,279,15:38,22:48,156,4,39,19.36,0
IBRAHIMPATNAM,1751,PS,60,277,05:45,11:30,130,4,32,19.36,0
IBRAHIMPATNAM,1752,PS,60,277,12:20,20:55,189,6,31,19.36,0
IBRAHIMPATNAM,1761,PS,60,277,06:05,11:50,130,4,32,19.36,0
IBRAHIMPATNAM,1762,PS,60,277,12:40,21:15,189,6,31,19.36,0
IBRAHIMPATNAM,1771,PS,60,277,06:25,12:10,128,4,32,19.36,0
IBRAHIMPATNAM,1772,PS,60,277,13:00,21:35,189,6,31,19.36,0
IBRAHIMPATNAM,1781,PS,60,277,06:45,12:30,128,4,32,19.36,0
IBRAHIMPATNAM,1782,PS,60,277,13:20,21:55,191,6,32,19.36,0
IBRAHIMPATNAM,1791,PA,46,279,06:43,13:53,160,4,40,20.06,0
IBRAHIMPATNAM,1792,PA,46,279,16:08,23:18,160,4,40,20.06,0
IBRAHIMPATNAM,1811,ME,43,279,06:38,13:58,160,6,27,20.06,0
IBRAHIMPATNAM,1812,ME,43,279,17:40,00:50,160,8,20,20.06,0
IBRAHIMPATNAM,1821,ME,43,279,07:19,14:29,160,4,40,20.06,0
IBRAHIMPATNAM,1822,ME,43,279,16:44,23:54,160,4,40,20.06,0
IBRAHIMPATNAM,1832,SU,60,277U,11:50,10:25,368,8,46,19.36,0
IBRAHIMPATNAM,1841,MO,60,412,06:30,19:40,376,7,54,19.36,1
IBRAHIMPATNAM,1851,MO,60,412,07:00,20:10,376,7,54,19.36,1
IBRAHIMPATNAM,1861,MO,60,412,07:30,20:40,376,7,54,19.36,0
IBRAHIMPATNAM,1871,MO,60,412,08:00,21:10,376,7,54,19.36,0
IBRAHIMPATNAM,1881,MO,60,412,08:00,21:20,380,7,54,19.36,0
IBRAHIMPATNAM,1901,PS,60,277D,07:50,15:25,97,6,16,19.36,0
IBRAHIMPATNAM,1911,PS,60,277D,07:10,14:45,175,6,29,19.36,0
IBRAHIMPATNAM,1921,PS,60,277D,07:30,15:10,175,6,29,19.36,0
IBRAHIMPATNAM,1942,PM,60,478,14:30,11:10,332,8,42,19.36,0
IBRAHIMPATNAM,1951,VR,41,279MD,06:15,20:05,320,8,40,21.86,0
IBRAHIMPATNAM,1961,VR,41,279MD,06:45,20:35,320,8,40,21.86,0
IBRAHIMPATNAM,1991,SU,60,277L,06:54,14:04,342,6,57,19.36,0
IBRAHIMPATNAM,2001,SU,60,277L,07:40,14:45,356,6,59,19.36,1
IBRAHIMPATNAM,2011,SU,60,277L,07:50,14:55,342,6,57,19.36,0
IBRAHIMPATNAM,2031,PA,46,279,04:50,12:00,159,4,40,20.06,0
IBRAHIMPATNAM,2032,PA,46,279,13:55,21:00,158,4,39,20.06,0
IBRAHIMPATNAM,2041,PS,60,279,06:01,13:06,160,4,40,19.36,0
IBRAHIMPATNAM,2042,PS,60,279,15:14,22:19,160,4,40,19.36,0
IBRAHIMPATNAM,2051,PS,60,279,05:20,12:25,160,4,40,19.36,0
IBRAHIMPATNAM,2052,PS,60,279,14:33,21:38,156,4,39,19.36,0
IBRAHIMPATNAM,2061,PS,60,279,04:03,11:13,160,4,40,19.36,0
IBRAHIMPATNAM,2062,PS,60,279,12:43,19:53,156,4,39,19.36,0
IBRAHIMPATNAM,2071,PA,46,279,05:35,12:45,160,4,40,20.06,0
IBRAHIMPATNAM,2072,PA,46,279,14:48,21:52,156,4,39,20.06,0
IBRAHIMPATNAM,2081,PA,46,279,04:15,11:20,160,4,40,20.06,0
IBRAHIMPATNAM,2082,PA,46,279,13:01,20:05,160,4,40,20.06,0
IBRAHIMPATNAM,2091,PS,60,279,04:27,11:32,111,4,28,19.36,0
IBRAHIMPATNAM,2092,PS,60,279,13:09,20:25,160,4,40,19.36,0
IBRAHIMPATNAM,2101,PS,60,279,05:00,12:05,157,4,39,19.36,0
IBRAHIMPATNAM,2102,PS,60,279,14:13,21:20,160,4,40,19.36,0
IBRAHIMPATNAM,2111,PA,46,279,05:25,12:30,158,4,39,20.06,0
IBRAHIMPATNAM,2112,PA,46,279,14:38,21:43,156,4,39,20.06,0
IBRAHIMPATNAM,2121,PS,60,279,05:40,12:45,157,4,39,19.36,0
IBRAHIMPATNAM,2122,PS,60,279,14:53,21:58,156,4,39,19.36,0
IBRAHIMPATNAM,2131,PS,60,279,06:07,13:17,157,4,39,19.36,0
IBRAHIMPATNAM,2132,PS,60,279,15:20,22:30,156,4,39,19.36,0
IBRAHIMPATNAM,2141,PS,60,277,07:05,12:50,127,4,32,19.36,0
IBRAHIMPATNAM,2142,PS,60,277,13:40,22:15,189,4,47,19.36,0
IBRAHIMPATNAM,2151,PS,60,277,07:25,13:10,127,4,32,19.36,0
IBRAHIMPATNAM,2152,PS,60,277,14:00,22:30,191,4,48,19.36,0
IBRAHIMPATNAM,2161,ME,43,277D,06:40,12:35,346,10,35,20.06,0
IBRAHIMPATNAM,2171,ME,43,277D,06:30,12:25,346,10,35,20.06,0
IBRAHIMPATNAM,2181,ME,43,277D,07:00,12:55,346,10,35,20.06,0
IBRAHIMPATNAM,2191,MO,60,422,07:05,20:50,356,10,36,19.36,1
IBRAHIMPATNAM,2201,VR,41,279MD,05:30,19:20,320,8,40,21.86,0
IBRAHIMPATNAM,2211,VR,41,279MD,06:00,19:50,320,8,40,21.86,0
IBRAHIMPATNAM,2221,VR,41,279MD,06:30,20:20,320,8,40,21.86,0
IBRAHIMPATNAM,2231,VR,41,279MD,07:00,20:50,320,8,40,21.86,1
IBRAHIMPATNAM,2241,VR,41,279MD,07:30,21:20,240,8,30,21.86,0
IBRAHIMPATNAM,2251,VR,41,279MD,08:00,21:50,320,8,40,21.86,1
IBRAHIMPATNAM,2261,VR,41,279MD,08:30,22:20,320,8,40,21.86,0
IBRAHIMPATNAM,2271,VR,41,279MD,09:15,23:05,320,8,40,21.86,0
JANGAON,JG03,EX,52,BPET-JBS,05:00,19:05,499,4,124.75,18.12,1
JANGAON,JG10,EX,52,HNK-UPL,09:20,07:00,476,6,79.33333333,18.12,0
JANGAON,JFG3,EX,52,HYD-JGT,12:45,11:00,493,6,82.16666667,18.12,0
JANGAON,KKD1,EX,52,JBS-BDPL,12:55,10:10,510,6,85,18.12,0
JANGAON,BSR1,EX,52,JBS-JGT,10:45,07:50,494,4,123.5,18.12,0
JANGAON,JG07,EX,52,JBS-JGT,11:30,08:05,494,4,123.5,18.12,0
JANGAON,MBN1,EX,52,JBS-JGT,09:45,06:30,494,4,123.5,18.12,0
JANGAON,JDM1,EX,52,JBSPRGNR,10:15,08:00,518,4,129.5,18.12,0
JANGAON,JBS8,EX,52,JGT-JBS,15:30,11:35,470,6,78.33333333,18.12,0
JANGAON,JG42,EX,52,JGT-JBS,04:30,17:10,494,4,123.5,18.12,0
JANGAON,JH01,EX,52,JGT-JBS,05:00,17:55,494,4,123.5,18.12,0
JANGAON,JGT7,EX,52,JGT-UPPL,06:30,18:45,470,2,235,18.12,0
JANGAON,KKD3,EX,52,JGT-VLER,13:25,10:25,518,4,129.5,18.12,0
JANGAON,H023,EX,52,TGRI-JBS,13:40,09:55,450,5,90,18.12,0
JANGAON,BHE1,EX,52,UPL-BHEL,13:15,09:15,500,4,125,18.12,0
JANGAON,W204,EX,52,UPL-IDAB,14:00,10:30,510,6,85,18.12,0
JANGAON,B026,EX,52,UPPL-JGT,14:30,10:35,470,2,235,18.12,0
JANGAON,JGT8,EX,52,UPPL-JGT,07:25,20:10,470,6,78.33333333,18.12,1
JANGAON,BBN2,EX,52,BBNDA,06:40,20:25,476,6,79.33333333,18.12,0
JANGAON,BLJ3,EX,52,BLJNR,06:00,19:55,466,6,77.66666667,18.12,0
JANGAON,JG01,EX,52,JBS-JGT,11:40,10:00,494,4,123.5,18.12,0
JANGAON,JG02,EX,52,JBS-JGT,12:20,10:45,494,4,123.5,18.12,0
JANGAON,JG04,EX,52,JGT-JBS,09:30,07:00,494,4,123.5,18.12,0
JANGAON,JSJ1,EX,52,SLPR-JBS,06:10,20:10,500,4,125,18.12,0
JANGAON,HYD1,PE,51,HNKHYD,06:50,18:15,440,6,73.33333333,11.89,0
JANGAON,HYD2,PE,51,JN-JGT,05:20,16:20,408,4,102,11.89,0
JANGAON,JGT3,PE,51,JN-JGT,05:40,16:50,408,4,102,11.89,0
JANGAON,JGT4,PE,51,JN-JGT,06:10,17:10,408,4,102,11.89,0
JANGAON,JGT5,PE,51,JN-JGT,07:40,18:40,408,4,102,11.89,0
JANGAON,HN02,PO,55,HNK,06:30,21:55,440,8,55,11.22,0
JANGAON,HN03,PO,55,HNK,05:00,19:50,440,8,55,11.22,0
JANGAON,HN04,PO,55,HNK,05:15,20:20,440,8,55,11.22,0
JANGAON,HN08,PO,55,HNK,06:15,21:35,440,8,55,11.22,0
JANGAON,HN10,PO,55,HNK,07:00,22:15,440,8,55,11.22,0
JANGAON,HN11,PO,55,HNK,06:00,21:15,440,8,55,11.22,0
JANGAON,HN12,PO,55,HNK,07:15,22:35,440,8,55,11.22,0
JANGAON,HN14,PO,55,HNK,05:30,20:35,440,8,55,11.22,0
JANGAON,HN15,PO,55,HNK,08:00,19:05,330,6,55,11.22,0
JANGAON,W918,PO,55,HNK,05:45,20:55,440,8,55,11.22,0
JANGAON,S087,PO,55,HNKPMDR,07:00,20:45,360,10,36,11.22,0
JANGAON,BLJ1,PO,55,JN-JBS,07:30,19:15,348,4,87,11.22,0
JANGAON,H001,PO,55,JN-JBS,06:20,18:30,348,4,87,11.22,0
JANGAON,JGT2,PO,55,JN-JBS,06:00,17:30,348,4,87,11.22,0
JANGAON,H121,PO,55,LGPR-MKR,07:30,19:40,304,8,38,11.22,0
JANGAON,B061,PO,55,NGPRPKT,06:30,19:15,342,4,85.5,11.22,0
JANGAON,B007,PO,55,SDPT,07:20,19:50,360,6,60,11.22,0
JANGAON,B013,PO,55,SDPT,06:00,18:30,360,6,60,11.22,0
JANGAON,B029,PO,55,SDPT,06:40,19:10,360,6,60,11.22,0
JANGAON,B036,PO,55,SDPT,06:20,18:50,360,6,60,11.22,0
JANGAON,SDP1,PO,55,SDPT,07:40,20:10,360,6,60,11.22,0
JANGAON,SDP5,PO,55,SDPT,07:00,19:30,360,6,60,11.22,0
JANGAON,B020,PO,55,SRPT,06:40,19:15,352,4,88,11.22,0
JANGAON,B022,PO,55,SRPT,06:00,18:15,352,4,88,11.22,0
JANGAON,B023,PO,55,SRPT,06:20,18:55,357,4,89.25,11.22,0
JANGAON,B025,PO,55,SRPT,07:20,19:55,357,4,89.25,11.22,0
JANGAON,B059,PO,55,SRPT,07:40,20:15,357,4,89.25,11.22,0
JANGAON,B060,PO,55,SRPT,08:00,20:45,357,4,89.25,11.22,0
JANGAON,S039,PO,55,SRPT,07:00,19:35,357,4,89.25,11.22,0
JANGAON,W910,PO,55,SRPT,08:40,21:15,357,4,89.25,11.22,0
JANGAON,W203,PO,55,TGPL,07:30,19:30,353,12,29.41666667,11.22,0
JANGAON,H202,PO,55,TGPL-PKT,05:15,17:40,335,8,41.875,11.22,0
JANGAON,S188,PO,55,VLD-PKT,05:20,18:30,350,4,87.5,11.22,0
JANGAON,H123,PO,55,SRPT,05:30,17:15,357,4,89.25,11.22,0
JANGAON,W202,PVG,53,ANKR-TGP,12:10,09:00,410,8,51.25,17.69,0
JANGAON,H017,PVG,53,BBNDA,10:25,08:25,446,6,74.33333333,17.69,0
JANGAON,B153,PVG,53,BNDR-JGT,06:30,19:40,384,6,64,17.69,0
JANGAON,B163,PVG,53,BRNP-JGT,07:30,20:40,414,6,69,17.69,0
JANGAON,TGR1,PVG,53,CHMDR,06:30,20:00,390,12,32.5,17.69,0
JANGAON,JG05,PVG,53,CHMD-SDP,14:15,10:45,400,15,26.66666667,17.69,0
JANGAON,JSB1,PVG,53,GRPLYJBS,07:15,19:20,376,11,34.18181818,17.69,0
JANGAON,JG27,PVG,53,HNK-JGT,13:00,10:40,395,3,131.6666667,17.69,0
JANGAON,JGT1,PVG,53,HNK-JGT,07:00,22:20,434,5,86.8,17.69,0
JANGAON,W206,PVG,53,HNK-JGT,11:15,09:30,464,8,58,17.69,0
JANGAON,W950,PVG,53,JBS-KDVD,10:50,09:20,414,12,34.5,17.69,0
JANGAON,W967,PVG,53,JGT-BKEL,14:40,11:00,434,10,43.4,17.69,0
JANGAON,GSR1,PVG,53,JGT-KMLY,12:50,10:20,430,8,53.75,17.69,0
JANGAON,H021,PVG,53,JN-PLKY,06:30,21:00,411,12,34.25,17.69,0
JANGAON,JG32,PVG,53,JN-PLKY,11:00,09:10,408,12,34,17.69,0
JANGAON,S047,PVG,53,JN-PLKY,05:30,19:40,408,12,34,17.69,0
JANGAON,W909,PVG,53,KDVD-JGT,06:30,20:00,404,8,50.5,17.69,0
JANGAON,H124,PVG,53,KMP-MKR,05:45,20:30,385,8,48.125,17.69,0
JANGAON,DPH3,PVG,53,KONNSDPT,06:40,19:50,395,12,32.91666667,17.69,0
JANGAON,H103,PVG,53,KTBD-MKR,11:40,09:15,404,8,50.5,17.69,0
JANGAON,W193,PVG,53,MACHPAD,06:00,19:00,420,14,30,17.69,0
JANGAON,JG25,PVG,53,MDR-UPL,06:30,18:45,400,8,50,17.69,0
JANGAON,W958,PVG,53,MTKR-JGT,14:30,10:45,404,6,67.33333333,17.69,0
JANGAON,S040,PVG,53,MTKRSDP,14:15,11:40,390,10,39,17.69,0
JANGAON,HN13,PVG,53,NLPG-GMD,07:00,19:40,400,12,33.33333333,17.69,0
JANGAON,PJG1,PVG,53,NPUR-JBS,13:35,09:40,440,10,44,17.69,0
JANGAON,W010,PVG,53,PTRM-JBS,13:50,10:25,420,4,105,17.69,0
JANGAON,1SD1,PVG,53,SDPT,05:00,18:40,410,8,51.25,17.69,0
JANGAON,2SD1,PVG,53,SDPT,06:40,20:30,400,6,66.66666667,17.69,0
JANGAON,B012,PVG,53,SDPT,05:40,18:10,360,6,60,17.69,1
JANGAON,SDP6,PVG,53,SDPT,06:45,21:00,404,6,67.33333333,17.69,0
JANGAON,SDP7,PVG,53,SDPT,06:35,22:00,430,8,53.75,17.69,0
JANGAON,SDP8,PVG,53,SDPT,07:15,21:30,400,8,50,17.69,0
JANGAON,SDP9,PVG,53,SDPT,05:20,19:50,430,8,53.75,17.69,0
JANGAON,SMD1,PVG,53,SMDL-UPL,06:45,19:05,410,8,51.25,17.69,0
JANGAON,B024,PVG,53,SRPT,06:30,21:50,420,6,70,17.69,0
JANGAON,W901,PVG,53,UPL-BLJR,11:50,09:30,430,8,53.75,17.69,0
JANGAON,UP11,PVG,53,UPL-HNK,06:30,18:50,410,8,51.25,17.69,0
JANGAON,H910,PVG,53,VLD-PKT,11:30,09:30,440,7,62.85714286,17.69,0
JANGAON,JG23,PVG,53,WPET-JBS,06:00,19:45,414,6,69,17.69,0
JANGAON,NZB1,SL,41,JNG-NZB,11:50,09:45,550,5,110,17.6,0
JANGAON,NZB2,SL,41,JNG-NZB,13:15,11:15,550,5,110,17.6,0
JANGAON,JBS1,SL,41,UPL-HNK,04:40,17:45,532,5,106.4,17.6,0
JANGAON,JBS2,SL,41,UPL-HNK,07:50,21:10,532,5,106.4,17.6,0
JANGAON,JBS3,SL,41,UPL-HNK,05:10,18:25,532,5,106.4,17.6,0
JANGAON,JBS4,SL,41,UPL-HNK,07:00,20:10,532,5,106.4,17.6,0
JANGAON,JBS5,SL,41,UPL-HNK,14:30,10:50,550,5,110,17.6,0
JANGAON,UP10,SL,41,UPL-HNK,06:40,19:50,532,5,106.4,17.6,0
JANGAON,UPL6,SL,41,UPL-HNK,07:20,20:40,532,5,106.4,17.6,0
JANGAON,UPL7,SL,41,UPL-HNK,07:40,22:10,532,5,106.4,17.6,0
JANGAON,UPL8,SL,41,UPL-HNK,12:40,10:25,550,5,110,17.6,0
JANGAON,UPL9,SL,41,UPL-HNK,06:20,19:25,532,5,106.4,17.6,0
KARIMNAGAR-I,BNG5,AH,42,BANGLORE,17:30,01:12,1498,2,749,24.88,0
KARIMNAGAR-I,MW01,AH,42,MUMBAI,11:30,12:00,1820,2,910,24.88,0
KARIMNAGAR-I,IN27,MB,37,JBS,07:12,00:00,316,2,158,22.31,1
KARIMNAGAR-I,IN26,MB,37,JBS,00:00,07:12,316,2,158,22.31,1
KARIMNAGAR-I,IN06,MB,37,JBS,07:12,00:00,316,2,158,22.31,1
KARIMNAGAR-I,IN33,MB,37,JBS,00:00,00:00,632,4,158,22.31,0
KARIMNAGAR-I,IN21,MB,37,JBS,07:12,00:00,316,2,158,22.31,0
KARIMNAGAR-I,IN34,MB,37,JBS,00:00,00:00,632,4,158,22.31,0
KARIMNAGAR-I,IN35,MB,37,JBS,07:12,07:12,632,4,158,22.31,0
KARIMNAGAR-I,IN05,MB,37,JBS,00:00,00:00,632,4,158,22.31,0
KARIMNAGAR-I,IN09,MB,37,JBS,07:12,00:00,316,2,158,22.31,0
KARIMNAGAR-I,IN28,MB,37,JBS,07:12,07:12,316,2,158,22.31,0
KARIMNAGAR-I,IN30,MB,37,JBS,03:36,00:00,632,4,158,22.31,0
KARIMNAGAR-I,IN31,MB,37,JBS,10:48,07:12,632,4,158,22.31,0
KARIMNAGAR-I,IN32,MB,37,JBS,00:00,09:36,632,4,158,22.31,0
KARIMNAGAR-I,IN10,MB,37,JBS,07:12,00:00,316,2,158,22.31,0
KARIMNAGAR-I,IN14,MB,37,JBS,00:00,07:12,316,2,158,22.31,0
KARIMNAGAR-I,IN07,MB,37,JBS,00:00,07:12,316,2,158,22.31,1
KARIMNAGAR-I,IN22,MB,37,JBS,00:00,00:00,316,2,158,22.31,0
KARIMNAGAR-I,BNG3,HT,36,BANGLORE,07:12,07:12,1510,2,755,19.24,0
KARIMNAGAR-I,ADB2,HT,36,ADILABAD,00:00,12:00,572,3,191,19.24,0
KARIMNAGAR-I,WGL1,EX,53,VMWD-WGL,10:48,09:36,524,6,87,19.6,1
KARIMNAGAR-I,WGL2,EX,53,VMWD-WGL,10:48,09:36,524,6,87,19.6,1
KARIMNAGAR-I,WGL3,EX,53,VMWD-WGL,00:00,12:00,524,6,87,19.6,1
KARIMNAGAR-I,WGL4,EX,53,VMWD-WGL,03:36,12:00,524,6,87,19.6,1
KARIMNAGAR-I,ADB3,EX,53,ADB-WGL,07:12,04:48,572,3,191,19.6,1
KARIMNAGAR-I,KBJ1,EX,55,GANNERUVARAM-JBS,10:48,00:00,360,2,180,19.6,1
KARIMNAGAR-I,JMK4,PVG,54,JAMMIKUNTA,07:12,12:00,416,8,52,18.13,0
KARIMNAGAR-I,JMK7,PVG,54,JAMMIKUNTA,00:00,04:48,416,8,52,18.13,0
KARIMNAGAR-I,JM21,PVG,54,JAMMIKUNTA,07:12,01:12,416,8,52,18.13,0
KARIMNAGAR-I,JM22,PVG,54,JAMMIKUNTA,00:00,08:24,416,8,52,18.13,0
KARIMNAGAR-I,JMK6,PVG,54,JAMMIKUNTA,07:12,01:12,404,8,50.5,18.13,0
KARIMNAGAR-I,ARK1,PVG,54,ARKANDLA,03:36,00:00,400,8,50,18.13,0
KARIMNAGAR-I,JNM5,PVG,54,KAMAREDDY,07:12,07:12,408,4,102,18.13,1
KARIMNAGAR-I,JG04,PVG,54,KONDAGATTU,12:00,04:48,330,8,41.25,18.13,1
KARIMNAGAR-I,AJP1,PVG,54,ARNAKONDA-JULAPALLY,00:00,04:48,320,8,40,18.13,0
KARIMNAGAR-I,DKD1,PVG,54,DEEKONDA,07:12,00:00,400,8,50,18.13,0
KARIMNAGAR-I,GDP1,PVG,54,GODISHELAPET,07:12,04:48,400,8,50,18.13,1
KARIMNAGAR-I,KTP1,PVG,54,KATNAPALLY-JULAPALLY,00:00,04:48,400,8,50,18.13,0
KARIMNAGAR-I,RPL1,PVG,55,GANGADHARA M.SCHOOL,07:12,00:00,320,6,53.33333333,18.13,1
KARIMNAGAR-I,ELG1,PVG,54,GANGADHARA M.SCHOOL,00:00,12:00,270,8,33.75,18.13,1
KARIMNAGAR-I,KCP1,PVG,54,BJK-ELG-ILKT,07:12,04:48,408,8,51,18.13,0
KARIMNAGAR-I,ELG2,PVG,54,ELAGANDAL M.S,07:12,09:36,272,6,45.33333333,18.13,1
KARIMNAGAR-I,PTR3,PVG,54,ELGD-KAMAREDDY,03:36,09:36,400,8,50,18.13,1
KARIMNAGAR-I,HZB4,PVG,54,GANGADHARA M.SCHOOL,00:00,10:48,288,8,36,18.13,1
KARIMNAGAR-I,OUT1,PVG,54,OOTUR-JMKT,07:12,12:00,390,12,32.5,18.13,0
KARIMNAGAR-I,KHD2,PVG,54,POCHAMPALLY M.SCHOOL,07:12,12:00,304,6,50.66666667,18.13,1
KARIMNAGAR-I,KHD1,PVG,54,KOHEDA,07:12,06:00,384,10,38.4,18.13,0
KARIMNAGAR-I,KM18,PVG,54,ILKT-JBS,07:12,02:24,350,2,175,18.13,0
KARIMNAGAR-I,PRP1,PVG,54,VEGURUPALLY,10:48,07:12,356,12,29.66666667,18.13,0
KARIMNAGAR-I,BJK4,PVG,54,ILKT-CHEERLAVANCHA,00:00,07:12,400,10,40,18.13,0
KARIMNAGAR-I,JNM1,PVG,54,REKONDA-BOMMNAPALLY,07:12,07:12,390,10,39,18.13,0
KARIMNAGAR-I,GRP1,PVG,54,GUNDAREDDYPALLY,07:12,02:24,428,10,42.8,18.13,1
KARIMNAGAR-I,GRK1,PVG,54,GARSHAKURTHY,10:48,07:12,400,8,50,18.13,1
KARIMNAGAR-I,JH03,PE,50,JBS-WGL-VMWD,07:12,00:00,526,6,87.66666667,28.56,0
KARIMNAGAR-I,JH04,PE,50,JBS-WGL-VMWD,10:48,09:36,526,6,87.66666667,28.56,0
KARIMNAGAR-I,HNK2,PE,50,KRMR-NZB-WGL,00:00,09:36,458,3,152.6666667,28.56,0
KARIMNAGAR-I,HNK1,PE,50,KRMR-NZB-WGL,09:36,00:00,458,3,152.6666667,28.56,0
KARIMNAGAR-I,HNK6,PE,50,KRMR-NZB-WGL,04:48,10:48,458,3,152.6666667,28.56,0
KARIMNAGAR-I,HNK9,PE,50,KRMR-NZB-WGL,09:36,10:48,458,3,152.6666667,28.56,0
KARIMNAGAR-I,JBE2,PE,50,SRCL-WGL,03:36,01:12,499,6,83.16666667,28.56,0
KARIMNAGAR-I,JBE3,PE,50,SRCL-WGL,00:00,10:48,499,6,83.16666667,28.56,0
KARIMNAGAR-I,NS04,PE,50,SRCL NONSTOP,02:24,09:36,430,10,43,28.56,0
KARIMNAGAR-I,NS05,PE,50,SRCL NONSTOP,09:36,07:12,430,10,43,28.56,0
KARIMNAGAR-I,NS08,PE,50,SRCL NONSTOP,07:12,00:00,430,10,43,28.56,0
KARIMNAGAR-I,NS09,PE,50,SRCL NONSTOP,12:00,04:48,430,10,43,28.56,0
