depot,date,passengers_per_day,actual_kms,occupancy_ratio
ARMOOR,2024-04-29,39931.0,27858.0,1.0298
ARMOOR,2024-04-30,35671.0,27870.0,0.906
ARMOOR,2024-05-01,35844.0,27206.0,0.9176
ARMOOR,2024-05-02,37809.0,28159.0,0.9344
ARMOOR,2024-05-03,35290.0,28059.0,0.8423
ARMOOR,2024-05-04,37231.0,28662.0,0.8708
ARMOOR,2024-05-05,33239.0,26615.0,0.8689
ARMOOR,2024-05-06,35255.0,30373.0,1.0289
ARMOOR,2024-05-07,32119.0,28471.0,0.8629
ARMOOR,2024-05-08,30437.0,27695.0,0.8094
ARMOOR,2024-05-09,34890.0,27500.0,0.9839
ARMOOR,2024-05-10,37291.0,28942.0,0.9726
ARMOOR,2024-05-11,32360.0,27556.0,1.0587
ARMOOR,2024-05-12,30808.0,29230.0,0.8776
ARMOOR,2024-05-13,29929.0,27161.0,0.9602
ARMOOR,2024-05-14,33306.0,30059.0,0.9872
ARMOOR,2024-05-15,35143.0,27449.0,0.996
ARMOOR,2024-05-16,37599.0,28571.0,0.9313
ARMOOR,2024-05-17,35474.0,27953.0,0.925
ARMOOR,2024-05-18,35919.0,27076.0,0.9281
ARMOOR,2024-05-19,36899.0,29007.0,0.9301
ARMOOR,2024-05-20,40592.0,29044.0,1.0877
ARMOOR,2024-05-21,36165.0,28500.0,0.9498
ARMOOR,2024-05-22,33541.0,26924.0,0.9422
ARMOOR,2024-05-23,34925.0,28265.0,0.9689
ARMOOR,2024-05-24,35493.0,28232.0,0.9415
ARMOOR,2024-05-25,35730.0,28583.0,0.9185
ARMOOR,2024-05-26,33583.0,28065.0,0.8692
ARMOOR,2024-05-27,40296.0,29602.0,1.0512
ARMOOR,2024-05-28,35226.0,29338.0,0.891
ARMOOR,2024-05-29,38757.0,28818.0,0.9628
ARMOOR,2024-05-30,39634.0,29495.0,1.0019
ARMOOR,2024-05-31,35989.0,30234.0,0.8874
ARMOOR,2024-06-01,36430.0,27300.0,0.93
ARMOOR,2024-06-02,33638.0,26781.0,0.9528
ARMOOR,2024-06-03,40711.0,29256.0,1.0825
ARMOOR,2024-06-04,35426.0,28885.0,0.8584
ARMOOR,2024-06-05,35239.0,29286.0,0.8753
ARMOOR,2024-06-06,30027.0,28544.0,0.7672
ARMOOR,2024-06-07,32164.0,28243.0,0.841
ARMOOR,2024-06-08,34613.0,29378.0,0.8763
ARMOOR,2024-06-09,32953.0,29143.0,0.8392
ARMOOR,2024-06-10,42980.0,29545.0,1.1048
ARMOOR,2024-06-11,36344.0,29371.0,0.9165
ARMOOR,2024-06-12,35620.0,27420.0,0.9445
ARMOOR,2024-06-13,36661.0,26900.0,0.967
ARMOOR,2024-06-14,33122.0,25586.0,0.8898
ARMOOR,2024-06-15,38044.0,28769.0,0.9882
ARMOOR,2024-06-16,32180.0,27565.0,0.8678
ARMOOR,2024-06-17,35904.0,26447.0,1.0091
ARMOOR,2024-06-18,36566.0,28694.0,0.8934
ARMOOR,2024-06-19,39560.0,27784.0,0.9442
ARMOOR,2024-06-20,40722.0,29623.0,0.9334
ARMOOR,2024-06-21,36694.0,29216.0,0.8562
ARMOOR,2024-06-22,36078.0,28468.0,0.8428
ARMOOR,2024-06-23,31037.0,28140.0,0.8316
ARMOOR,2024-06-24,40804.0,29316.0,0.9904
ARMOOR,2024-06-25,36724.0,29205.0,0.8989
ARMOOR,2024-06-26,37958.0,27713.0,0.9228
ARMOOR,2024-06-27,39600.0,28928.0,0.8957
ARMOOR,2024-06-28,37233.0,28596.0,0.8444
ARMOOR,2024-06-29,36157.0,28908.0,0.8097
ARMOOR,2024-06-30,32473.0,28198.0,0.8224
ARMOOR,2024-07-01,39496.0,29427.0,0.9747
ARMOOR,2024-07-02,35401.0,29165.0,0.8775
ARMOOR,2024-07-03,37040.0,27731.0,0.9043
ARMOOR,2024-07-04,36399.0,28674.0,0.8473
ARMOOR,2024-07-05,31413.0,28839.0,0.7157
ARMOOR,2024-07-06,33932.0,29308.0,0.7965
ARMOOR,2024-07-07,31654.0,28488.0,0.8203
ARMOOR,2024-07-08,42483.0,30004.0,0.9728
ARMOOR,2024-07-09,35351.0,29542.0,0.8374
ARMOOR,2024-07-10,37233.0,29316.0,0.8688
ARMOOR,2024-07-11,35230.0,28551.0,0.8423
ARMOOR,2024-07-12,34740.0,28262.0,0.8252
ARMOOR,2024-07-13,34292.0,28303.0,0.9431
ARMOOR,2024-07-14,31183.0,27497.0,0.8346
ARMOOR,2024-07-15,39437.0,29439.0,0.9652
ARMOOR,2024-07-16,32219.0,28777.0,0.7776
ARMOOR,2024-07-17,21497.0,25428.0,0.6115
ARMOOR,2024-07-18,33103.0,27481.0,0.8128
ARMOOR,2024-07-19,34210.0,28573.0,0.8411
ARMOOR,2024-07-20,32270.0,28314.0,0.8076
ARMOOR,2024-07-21,21759.0,23098.0,0.7822
ARMOOR,2024-07-22,37836.0,30500.0,0.9124
ARMOOR,2024-07-23,34113.0,29497.0,0.8287
ARMOOR,2024-07-24,33958.0,28158.0,0.8175
ARMOOR,2024-07-25,31354.0,29769.0,0.7871
ARMOOR,2024-07-26,33242.0,28319.0,0.8008
ARMOOR,2024-07-27,34542.0,29588.0,0.8414
ARMOOR,2024-07-28,26657.0,26379.0,0.7428
ARMOOR,2024-07-29,38731.0,30841.0,0.8826
ARMOOR,2024-07-30,38662.0,30508.0,0.9459
ARMOOR,2024-07-31,38071.0,29082.0,0.8799
ARMOOR,2024-08-01,40733.0,29445.0,0.9361
ARMOOR,2024-08-02,36994.0,27503.0,0.9125
ARMOOR,2024-08-03,34250.0,30606.0,0.8587
ARMOOR,2024-08-04,24520.0,25668.0,0.6842
ARMOOR,2024-08-05,40402.0,31575.0,0.8595
ARMOOR,2024-08-06,36492.0,29611.0,0.8259
ARMOOR,2024-08-07,36344.0,28363.0,0.8669
ARMOOR,2024-08-08,39077.0,28835.0,0.846
ARMOOR,2024-08-09,32348.0,27592.0,0.8112
ARMOOR,2024-08-10,39085.0,30028.0,0.9358
ARMOOR,2024-08-11,35360.0,28330.0,0.9393
ARMOOR,2024-08-12,43977.0,30982.0,0.93
ARMOOR,2024-08-13,36343.0,29123.0,0.8291
ARMOOR,2024-08-14,39521.0,29374.0,0.9475
ARMOOR,2024-08-15,35423.0,29782.0,0.8731
ARMOOR,2024-08-16,34576.0,29688.0,0.8818
ARMOOR,2024-08-17,42695.0,31937.0,0.98
ARMOOR,2024-08-18,46587.0,33012.0,0.9783
ARMOOR,2024-08-19,55417.0,33199.0,1.1354
ARMOOR,2024-08-20,49372.0,34428.0,1.0766
ARMOOR,2024-08-21,45635.0,29528.0,1.113
ARMOOR,2024-08-22,42659.0,29413.0,1.0686
ARMOOR,2024-08-23,39844.0,28582.0,0.948
ARMOOR,2024-08-24,37991.0,28311.0,0.9104
ARMOOR,2024-08-25,30630.0,27284.0,0.8169
ARMOOR,2024-08-26,35057.0,28980.0,0.8556
ARMOOR,2024-08-27,35888.0,29140.0,0.8646
ARMOOR,2024-08-28,41958.0,29009.0,0.9306
ARMOOR,2024-08-29,40708.0,28505.0,0.9222
ARMOOR,2024-08-30,35034.0,28544.0,0.8274
ARMOOR,2024-08-31,39640.0,29882.0,0.8361
ARMOOR,2024-09-01,19661.0,26930.0,0.5882
ARMOOR,2024-09-02,19420.0,24804.0,0.6068
ARMOOR,2024-09-03,23930.0,24852.0,0.7267
ARMOOR,2024-09-04,31821.0,27128.0,0.7683
ARMOOR,2024-09-05,41563.0,30361.0,0.8937
ARMOOR,2024-09-06,40312.0,31603.0,0.8847
ARMOOR,2024-09-07,22428.0,24863.0,0.6402
ARMOOR,2024-09-08,25874.0,27792.0,0.6935
ARMOOR,2024-09-09,40797.0,30681.0,0.8972
ARMOOR,2024-09-10,37279.0,31036.0,0.8345
ARMOOR,2024-09-11,37116.0,30556.0,0.8223
ARMOOR,2024-09-12,39419.0,29001.0,0.8498
ARMOOR,2024-09-13,36530.0,29868.0,0.8359
ARMOOR,2024-09-14,37911.0,30112.0,0.8886
ARMOOR,2024-09-15,27845.0,25537.0,0.773
ARMOOR,2024-09-16,31652.0,27059.0,0.8069
ARMOOR,2024-09-17,34099.0,29366.0,0.7495
ARMOOR,2024-09-18,35688.0,29384.0,0.8029
ARMOOR,2024-09-19,40553.0,28806.0,0.91
ARMOOR,2024-09-20,38339.0,31086.0,0.8011
ARMOOR,2024-09-21,37295.0,28940.0,0.8202
ARMOOR,2024-09-22,31477.0,27240.0,0.7554
ARMOOR,2024-09-23,42413.0,30590.0,0.8979
ARMOOR,2024-09-24,38897.0,29919.0,0.8038
ARMOOR,2024-09-25,37683.0,28476.0,0.7821
ARMOOR,2024-09-26,41089.0,29303.0,0.822
ARMOOR,2024-09-27,37666.0,29558.0,0.809
ARMOOR,2024-09-28,39589.0,30210.0,0.8355
ARMOOR,2024-09-29,30533.0,26942.0,0.727
ARMOOR,2024-09-30,44672.0,32020.0,0.9054
ARMOOR,2024-10-01,42800.0,29902.0,0.941
ARMOOR,2024-10-02,27881.0,28394.0,0.7131
ARMOOR,2024-10-03,37813.0,28718.0,0.8537
ARMOOR,2024-10-04,39730.0,29140.0,0.9378
ARMOOR,2024-10-05,39797.0,31431.0,0.9616
ARMOOR,2024-10-06,36266.0,32052.0,0.8038
ARMOOR,2024-10-07,42199.0,32103.0,0.9031
ARMOOR,2024-10-08,37456.0,31995.0,0.7771
ARMOOR,2024-10-09,38107.0,32314.0,0.8623
ARMOOR,2024-10-10,33284.0,32218.0,0.7382
ARMOOR,2024-10-11,26249.0,29089.0,0.7001
ARMOOR,2024-10-12,12900.0,12697.0,0.7498
ARMOOR,2024-10-13,25133.0,23211.0,0.8694
ARMOOR,2024-10-14,43775.0,34789.0,1.1049
ARMOOR,2024-10-15,43601.0,33480.0,1.0986
ARMOOR,2024-10-16,44501.0,31876.0,1.1233
ARMOOR,2024-10-17,41679.0,32320.0,1.0675
ARMOOR,2024-10-18,42609.0,30742.0,0.9396
ARMOOR,2024-10-19,39713.0,30178.0,0.8354
ARMOOR,2024-10-20,33683.0,30208.0,0.7821
ARMOOR,2024-10-21,43681.0,30848.0,0.9225
ARMOOR,2024-10-22,38267.0,29814.0,0.7984
ARMOOR,2024-10-23,39190.0,30122.0,0.809
ARMOOR,2024-10-24,39749.0,29495.0,0.7956
ARMOOR,2024-10-25,36974.0,29671.0,0.7535
ARMOOR,2024-10-26,38562.0,30288.0,0.7734
ARMOOR,2024-10-27,32966.0,28552.0,0.7475
ARMOOR,2024-10-28,43777.0,29919.0,0.8656
ARMOOR,2024-10-29,37712.0,30429.0,0.819
ARMOOR,2024-10-30,39236.0,30127.0,0.8701
ARMOOR,2024-10-31,23427.0,25354.0,0.6321
ARMOOR,2024-11-01,27377.0,28317.0,0.6155
ARMOOR,2024-11-02,37566.0,28115.0,0.8146
ARMOOR,2024-11-03,36664.0,29400.0,0.8751
ARMOOR,2024-11-04,44481.0,29830.0,1.0838
ARMOOR,2024-11-05,40114.0,30642.0,0.8902
ARMOOR,2024-11-06,41182.0,28320.0,0.8966
ARMOOR,2024-11-07,41465.0,28313.0,0.9072
ARMOOR,2024-11-08,39187.0,28028.0,0.8975
ARMOOR,2024-11-09,38184.0,30221.0,0.8814
ARMOOR,2024-11-10,33725.0,27403.0,0.922
ARMOOR,2024-11-11,45397.0,31944.0,0.9711
ARMOOR,2024-11-12,36366.0,29237.0,0.8518
ARMOOR,2024-11-13,37925.0,28773.0,0.8671
ARMOOR,2024-11-14,38566.0,29433.0,0.9348
ARMOOR,2024-11-15,32231.0,27425.0,0.8327
ARMOOR,2024-11-16,40858.0,28969.0,0.9486
ARMOOR,2024-11-17,39976.0,28960.0,0.9492
ARMOOR,2024-11-18,44656.0,31015.0,0.9933
ARMOOR,2024-11-19,40323.0,30725.0,0.9491
ARMOOR,2024-11-20,39645.0,27815.0,0.9215
ARMOOR,2024-11-21,38716.0,29123.0,0.8741
ARMOOR,2024-11-22,37229.0,30037.0,0.8013
ARMOOR,2024-11-23,37858.0,31229.0,0.8232
ARMOOR,2024-11-24,33006.0,28552.0,0.7997
ARMOOR,2024-11-25,42277.0,30974.0,0.9213
ARMOOR,2024-11-26,35291.0,32542.0,0.7915
ARMOOR,2024-11-27,36620.0,28887.0,0.8034
ARMOOR,2024-11-28,38244.0,29845.0,0.8267
ARMOOR,2024-11-29,37018.0,31625.0,0.7402
ARMOOR,2024-11-30,35430.0,29749.0,0.7398
ARMOOR,2024-12-01,26437.0,28902.0,0.7177
ARMOOR,2024-12-02,39125.0,30683.0,0.8666
ARMOOR,2024-12-03,38413.0,31183.0,0.7982
ARMOOR,2024-12-04,42383.0,31558.0,0.89
ARMOOR,2024-12-05,41008.0,29818.0,0.9073
ARMOOR,2024-12-06,38521.0,30141.0,0.8337
ARMOOR,2024-12-07,40321.0,30864.0,0.8638
ARMOOR,2024-12-08,36302.0,29809.0,0.8435
ARMOOR,2024-12-09,43658.0,32870.0,0.8869
ARMOOR,2024-12-10,39912.0,31398.0,0.8238
ARMOOR,2024-12-11,41053.0,30471.0,0.8447
ARMOOR,2024-12-12,41273.0,31454.0,0.8488
ARMOOR,2024-12-13,37264.0,30006.0,0.8174
ARMOOR,2024-12-14,39683.0,30423.0,0.9192
ARMOOR,2024-12-15,33985.0,29667.0,0.802
ARMOOR,2024-12-16,43377.0,34332.0,0.9096
ARMOOR,2024-12-17,39748.0,30889.0,0.8127
ARMOOR,2024-12-18,38832.0,29642.0,0.8285
ARMOOR,2024-12-19,41600.0,29853.0,0.8439
ARMOOR,2024-12-20,38615.0,30935.0,0.7963
ARMOOR,2024-12-21,40253.0,30546.0,0.8749
ARMOOR,2024-12-22,34086.0,28927.0,0.8576
ARMOOR,2024-12-23,42688.0,32845.0,0.921
ARMOOR,2024-12-24,38249.0,31182.0,0.9002
ARMOOR,2024-12-25,38800.0,27579.0,0.9596
ARMOOR,2024-12-26,41842.0,31287.0,0.9239
ARMOOR,2024-12-27,35539.0,30164.0,0.8465
ARMOOR,2024-12-28,37908.0,30644.0,0.8433
ARMOOR,2024-12-29,30884.0,30218.0,0.7546
ARMOOR,2024-12-30,36599.0,32835.0,0.7516
ARMOOR,2024-12-31,33361.0,29486.0,0.7006
ARMOOR,2025-01-01,26879.0,26948.0,0.6685
ARMOOR,2025-01-02,41348.0,31933.0,0.8664
ARMOOR,2025-01-03,35708.0,30401.0,0.734
ARMOOR,2025-01-04,37062.0,31265.0,0.7622
ARMOOR,2025-01-05,28604.0,30519.0,0.6724
ARMOOR,2025-01-06,38515.0,32181.0,0.7883
ARMOOR,2025-01-07,34877.0,30493.0,0.7289
ARMOOR,2025-01-08,35435.0,29437.0,0.7974
ARMOOR,2025-01-09,37548.0,31771.0,0.8188
ARMOOR,2025-01-10,41654.0,32648.0,0.9954
ARMOOR,2025-01-11,40848.0,33281.0,1.0865
ARMOOR,2025-01-12,34815.0,35386.0,0.8735
ARMOOR,2025-01-13,32173.0,31689.0,0.7766
ARMOOR,2025-01-14,20844.0,25699.0,0.553
ARMOOR,2025-01-15,28896.0,29771.0,0.7699
ARMOOR,2025-01-16,38414.0,28960.0,0.9663
ARMOOR,2025-01-17,37234.0,31114.0,0.9038
ARMOOR,2025-01-18,39832.0,31449.0,0.9475
ARMOOR,2025-01-19,35622.0,33415.0,0.9561
ARMOOR,2025-01-20,43532.0,33523.0,1.0782
ARMOOR,2025-01-21,39023.0,31361.0,0.8996
ARMOOR,2025-01-22,36885.0,29546.0,0.8449
ARMOOR,2025-01-23,38570.0,30152.0,0.8612
ARMOOR,2025-01-24,35758.0,30057.0,0.7899
ARMOOR,2025-01-25,35403.0,29921.0,0.7284
ARMOOR,2025-01-26,25945.0,29861.0,0.6081
ARMOOR,2025-01-27,40585.0,32045.0,0.8084
ARMOOR,2025-01-28,35092.0,29705.0,0.7846
ARMOOR,2025-01-29,35054.0,29305.0,0.6823
ARMOOR,2025-01-30,39376.0,30249.0,0.8204
ARMOOR,2025-01-31,38336.0,30446.0,0.8093
ARMOOR,2025-02-01,36982.0,30382.0,0.8211
ARMOOR,2025-02-02,33873.0,29443.0,0.818
ARMOOR,2025-02-03,39245.0,30116.0,0.9287
ARMOOR,2025-02-04,33146.0,29692.0,0.8202
ARMOOR,2025-02-05,35690.0,28820.0,0.826
ARMOOR,2025-02-06,37539.0,30025.0,0.881
ARMOOR,2025-02-07,36381.0,29304.0,0.8527
ARMOOR,2025-02-08,36899.0,30415.0,0.8769
ARMOOR,2025-02-09,33851.0,27598.0,0.8472
ARMOOR,2025-02-10,42768.0,31810.0,0.9375
ARMOOR,2025-02-11,35536.0,30290.0,0.7892
ARMOOR,2025-02-12,37159.0,30439.0,0.7773
ARMOOR,2025-02-13,38263.0,30545.0,0.8317
ARMOOR,2025-02-14,38570.0,30835.0,0.8017
ARMOOR,2025-02-15,40396.0,30248.0,0.8806
ARMOOR,2025-02-16,36228.0,28874.0,0.882
ARMOOR,2025-02-17,44169.0,30706.0,0.9582
ARMOOR,2025-02-18,37304.0,30168.0,0.8184
ARMOOR,2025-02-19,39096.0,28987.0,0.8528
ARMOOR,2025-02-20,37727.0,29052.0,0.8523
ARMOOR,2025-02-21,38376.0,29833.0,0.8153
ARMOOR,2025-02-22,38996.0,30289.0,0.8655
ARMOOR,2025-02-23,37828.0,30301.0,0.8756
ARMOOR,2025-02-24,44547.0,32110.0,0.9679
ARMOOR,2025-02-25,31584.0,33805.0,0.9274
ARMOOR,2025-02-26,20611.0,25781.0,0.7576
ARMOOR,2025-02-27,24012.0,34435.0,0.871
ARMOOR,2025-02-28,38189.0,31479.0,0.8902
ARMOOR,2025-03-01,40535.0,30124.0,0.911
ARMOOR,2025-03-02,35078.0,30146.0,0.8978
ARMOOR,2025-03-03,43149.0,30854.0,0.9512
ARMOOR,2025-03-04,37397.0,30959.0,0.8154
ARMOOR,2025-03-05,40843.0,30906.0,0.8427
ARMOOR,2025-03-06,39712.0,28882.0,0.8975
ARMOOR,2025-03-07,38896.0,29574.0,0.8281
ARMOOR,2025-03-08,35936.0,29154.0,0.8696
ARMOOR,2025-03-09,34157.0,29066.0,0.8204
ARMOOR,2025-03-10,43669.0,32373.0,0.9118
ARMOOR,2025-03-11,31681.0,31535.0,0.8825
ARMOOR,2025-03-12,34955.0,31273.0,0.9223
ARMOOR,2025-03-13,30294.0,31601.0,0.8927
ARMOOR,2025-03-14,21708.0,29569.0,0.7972
ARMOOR,2025-03-15,31796.0,29345.0,0.7982
ARMOOR,2025-03-16,31245.0,27877.0,0.7977
ARMOOR,2025-03-17,41536.0,31375.0,0.915
ARMOOR,2025-03-18,34298.0,30039.0,0.7648
ARMOOR,2025-03-19,37096.0,28662.0,0.8133
ARMOOR,2025-03-20,37193.0,29453.0,0.8387
ARMOOR,2025-03-21,32489.0,28737.0,0.7405
ARMOOR,2025-03-22,35757.0,31485.0,0.7416
ARMOOR,2025-03-23,30688.0,29275.0,0.699
ARMOOR,2025-03-24,40331.0,31223.0,0.8386
ARMOOR,2025-03-25,36087.0,30775.0,0.7538
ARMOOR,2025-03-26,37677.0,29500.0,0.7759
ARMOOR,2025-03-27,36650.0,30280.0,0.8073
ARMOOR,2025-03-28,33361.0,30592.0,0.8129
ARMOOR,2025-03-29,33997.0,32983.0,0.7763
ARMOOR,2025-03-30,19190.0,25475.0,0.5869
ARMOOR,2025-03-31,32726.0,27178.0,0.7996
ARMOOR,2025-04-01,32465.0,29931.0,0.8402
ARMOOR,2025-04-02,40498.0,31531.0,0.9065
ARMOOR,2025-04-03,38769.0,29491.0,0.8782
ARMOOR,2025-04-04,38677.0,30845.0,0.8112
ARMOOR,2025-04-05,35266.0,30245.0,0.7965
ARMOOR,2025-04-06,30884.0,28835.0,0.7338
ARMOOR,2025-04-07,42190.0,31585.0,0.8969
ARMOOR,2025-04-08,34101.0,29336.0,0.8009
ARMOOR,2025-04-09,37986.0,30009.0,0.804
ARMOOR,2025-04-10,34073.0,28831.0,0.7919
ARMOOR,2025-04-11,36028.0,30763.0,0.7719
ARMOOR,2025-04-12,31064.0,30448.0,0.7061
ARMOOR,2025-04-13,31584.0,27775.0,0.762
ARMOOR,2025-04-14,37805.0,30839.0,0.8597
ARMOOR,2025-04-15,37934.0,31265.0,0.8048
ARMOOR,2025-04-16,38640.0,30329.0,0.8079
ARMOOR,2025-04-17,38913.0,29404.0,0.8798
ARMOOR,2025-04-18,35774.0,29715.0,0.8141
ARMOOR,2025-04-19,38735.0,30805.0,0.8267
ARMOOR,2025-04-20,35129.0,29493.0,0.815
ARMOOR,2025-04-21,43075.0,31583.0,0.9374
ARMOOR,2025-04-22,38054.0,31328.0,0.7994
ARMOOR,2025-04-23,41712.0,29313.0,0.9064
ARMOOR,2025-04-24,38350.0,29332.0,0.9186
ARMOOR,2025-04-25,37592.0,30130.0,0.8465
ARMOOR,2025-04-26,39813.0,32464.0,0.814
ARMOOR,2025-04-27,11516.0,14898.0,0.6962
ARMOOR,2025-04-28,39880.0,46086.0,1.1043
ARMOOR,2025-04-29,38768.0,30084.0,0.9042
ARMOOR,2025-04-30,43238.0,30016.0,1.0087
ARMOOR,2025-05-01,41523.0,30116.0,0.9944
ARMOOR,2025-05-02,39143.0,30420.0,0.9516
ARMOOR,2025-05-03,42058.0,36193.0,0.8482
ARMOOR,2025-05-04,37289.0,29453.0,0.9225
ARMOOR,2025-05-05,43931.0,31651.0,0.9906
ARMOOR,2025-05-06,38932.0,31551.0,0.8344
ARMOOR,2025-05-07,42694.0,31793.0,0.8879
ARMOOR,2025-05-08,41787.0,30394.0,0.9536
ARMOOR,2025-05-09,42964.0,31925.0,0.9313
ARMOOR,2025-05-10,41098.0,31713.0,0.9399
ARMOOR,2025-05-11,38623.0,32037.0,0.854
ARMOOR,2025-05-12,43467.0,32690.0,0.9318
ARMOOR,2025-05-13,40861.0,32539.0,0.8839
ARMOOR,2025-05-14,41671.0,30835.0,0.9203
ARMOOR,2025-05-15,42325.0,31445.0,0.9346
ARMOOR,2025-05-16,40463.0,31351.0,0.8722
ARMOOR,2025-05-17,41917.0,33132.0,0.8839
ARMOOR,2025-05-18,39005.0,30771.0,0.8834
ARMOOR,2025-05-19,48381.0,33195.0,0.9997
ARMOOR,2025-05-20,39675.0,32188.0,0.8675
ARMOOR,2025-05-21,40547.0,30806.0,0.9022
ARMOOR,2025-05-22,39841.0,30969.0,0.9206
ARMOOR,2025-05-23,40834.0,31917.0,0.8951
ARMOOR,2025-05-24,41307.0,31442.0,0.9409
ARMOOR,2025-05-25,39483.0,31738.0,0.9556
ARMOOR,2025-05-26,47223.0,33911.0,1.0355
ARMOOR,2025-05-27,35429.0,33105.0,0.8089
ARMOOR,2025-05-28,44180.0,32478.0,0.9248
ARMOOR,2025-05-29,43377.0,33142.0,0.8991
ARMOOR,2025-05-30,43143.0,33191.0,0.9018
ARMOOR,2025-05-31,44324.0,33337.0,0.9309
ARMOOR,2025-06-01,39907.0,32466.0,0.9418
ARMOOR,2025-06-02,47038.0,33726.0,1.0268
ARMOOR,2025-06-03,41760.0,32893.0,0.907
ARMOOR,2025-06-04,45937.0,32730.0,0.9494
ARMOOR,2025-06-05,45750.0,32885.0,0.9853
ARMOOR,2025-06-06,41907.0,32289.0,0.9356
ARMOOR,2025-06-07,40463.0,32669.0,0.884
ARMOOR,2025-06-08,31871.0,32113.0,0.7783
ARMOOR,2025-06-09,44307.0,34114.0,0.9998
ARMOOR,2025-06-10,38578.0,33344.0,0.8807
ARMOOR,2025-06-11,41525.0,33535.0,0.8544
ARMOOR,2025-06-12,40955.0,32251.0,0.8738
ARMOOR,2025-06-13,40351.0,32237.0,0.8485
ARMOOR,2025-06-14,39145.0,32860.0,0.833
ARMOOR,2025-06-15,39056.0,34182.0,0.7992
ARMOOR,2025-06-16,49715.0,35801.0,0.9335
ARMOOR,2025-06-17,42132.0,34763.0,0.8391
ARMOOR,2025-06-18,46673.0,32954.0,0.9418
ARMOOR,2025-06-19,43626.0,32985.0,0.8872
ARMOOR,2025-06-20,43206.0,33485.0,0.8586
ARMOOR,2025-06-21,42462.0,33032.0,0.8526
ARMOOR,2025-06-22,35732.0,33013.0,0.7829
ARMOOR,2025-06-23,51324.0,36825.0,0.9682
ARMOOR,2025-06-24,41848.0,35029.0,0.8348
ARMOOR,2025-06-25,34515.0,34136.0,0.6389
ARMOOR,2025-06-26,42304.0,33882.0,0.8028
ARMOOR,2025-06-27,40985.0,34769.0,0.8343
ARMOOR,2025-06-28,42659.0,36579.0,0.8422
ARMOOR,2025-06-29,35311.0,34803.0,0.7819
ARMOOR,2025-06-30,47708.0,36132.0,0.9103
ARMOOR,2025-07-01,40530.0,36266.0,0.7775
ARMOOR,2025-07-02,41780.0,36339.0,0.7675
ARMOOR,2025-07-03,40102.0,34587.0,0.7673
ARMOOR,2025-07-04,41359.0,36938.0,0.7625
ARMOOR,2025-07-05,38145.0,36715.0,0.7149
ARMOOR,2025-07-06,27425.0,35582.0,0.5677
ARMOOR,2025-07-07,43820.0,38551.0,0.7919
ARMOOR,2025-07-08,40871.0,36499.0,0.795
ARMOOR,2025-07-09,42628.0,35761.0,0.7993
ARMOOR,2025-07-10,44958.0,35719.0,0.824
ARMOOR,2025-07-11,43495.0,36435.0,0.8178
ARMOOR,2025-07-12,43791.0,38336.0,0.892
ARMOOR,2025-07-13,35858.0,33270.0,0.7675
ARMOOR,2025-07-14,48381.0,37064.0,0.9023
ARMOOR,2025-07-15,41617.0,35141.0,0.8109
ARMOOR,2025-07-16,43987.0,37162.0,0.7847
ARMOOR,2025-07-17,42244.0,36398.0,0.7792
ARMOOR,2025-07-18,40885.0,38003.0,0.7247
ARMOOR,2025-07-19,43111.0,37421.0,0.8351
ARMOOR,2025-07-20,37298.0,35014.0,0.7353
ARMOOR,2025-07-21,44819.0,37794.0,0.886
ARMOOR,2025-07-22,43436.0,37382.0,0.8484
ARMOOR,2025-07-23,40631.0,36293.0,0.7598
ARMOOR,2025-07-24,34418.0,35033.0,0.6308
ARMOOR,2025-07-25,38950.0,37426.0,0.6797
ARMOOR,2025-07-26,36098.0,36678.0,0.667
ARMOOR,2025-07-27,31418.0,35616.0,0.6233
ARMOOR,2025-07-28,43747.0,37834.0,0.7853
ARMOOR,2025-07-29,38027.0,37320.0,0.6696
ARMOOR,2025-07-30,43310.0,36629.0,0.7831
ARMOOR,2025-07-31,44457.0,35571.0,0.8578
ARMOOR,2025-08-01,43094.0,37146.0,0.8251
ARMOOR,2025-08-02,46258.0,38907.0,0.8017
ARMOOR,2025-08-03,37190.0,37292.0,0.7347
ARMOOR,2025-08-04,47472.0,38293.0,0.8414
ARMOOR,2025-08-05,42600.0,38077.0,0.7717
ARMOOR,2025-08-06,45026.0,37763.0,0.7982
ARMOOR,2025-08-07,47898.0,37118.0,0.9584
ARMOOR,2025-08-08,48617.0,39015.0,1.1285
ARMOOR,2025-08-09,63537.0,40597.0,1.2234
ARMOOR,2025-08-10,47668.0,37735.0,1.024
ARMOOR,2025-08-11,57492.0,39416.0,1.2371
ARMOOR,2025-08-12,47334.0,38549.0,0.957
ARMOOR,2025-08-13,43529.0,36095.0,0.8936
ARMOOR,2025-08-14,47269.0,37803.0,0.9453
ARMOOR,2025-08-15,36143.0,37674.0,0.7446
ARMOOR,2025-08-16,27464.0,37421.0,0.6115
ARMOOR,2025-08-17,38462.0,37119.0,0.8013
ARMOOR,2025-08-18,47793.0,38665.0,1.0121
ARMOOR,2025-08-19,41414.0,38108.0,0.772
ARMOOR,2025-08-20,45402.0,36634.0,0.8397
ARMOOR,2025-08-21,44962.0,34420.0,0.8457
ARMOOR,2025-08-22,38262.0,37632.0,0.6866
ARMOOR,2025-08-23,39825.0,38171.0,0.6999
ARMOOR,2025-08-24,38385.0,37791.0,0.7327
